x,y
-43413.236553,3432892.98219
35548.9531001,-2810963.20244
40015.4525246,-3164147.17793
-72524.9719234,5734874.34487
-18045.3309451,1426951.21415
-68100.0703856,5384979.68067
-71664.7667823,5666854.48354
-38900.8730245,3076082.34854
74815.5416707,-5915929.42707
20105.0684971,-1589753.47134
-32506.4004615,2570445.82509
6600.42484521,-521887.27921
56953.467011,-4503503.73543
1411.58325575,-111584.819365
-52006.1268444,4112367.18909
89544.4247307,-7080601.12616
16731.2619987,-1322973.09628
6445.76694803,-509657.860648
-95564.5328455,7556704.58522
80143.3728383,-6337222.34882
37777.9903158,-2987222.09123
97798.3044691,-7733268.41259
34869.3547425,-2757224.64191
-83762.0728182,6623436.86102
-61367.9204534,4852641.65694
-87686.5547311,6933761.34381
14553.7510375,-1150788.59454
-26303.7101487,2079974.2913
78378.9689245,-6197703.87373
-40310.7480106,3187566.80319
-36021.5383261,2848401.8366
58200.5964959,-4602119.25231
73320.0175894,-5797672.35587
-28937.8576191,2288266.86837
24230.6458264,-1915979.37308
91256.9728752,-7216019.15813
-36849.3221406,2913858.01395
7356.40364787,-581665.547052
-79086.4306151,6253715.12946
79105.4348169,-6255148.43771
88849.0303615,-7025613.5118
35234.4338463,-2786092.90696
-93048.8632692,7357780.52915
22628.6611014,-1789304.03293
-19994.7926514,1581102.94911
23729.6910664,-1876366.87638
-49671.5743699,3927764.78673
18524.4859517,-1464770.48714
-55809.0747257,4413081.48986
52642.5544002,-4162622.63165
15758.0152065,-1246014.57944
-92093.8296814,7282262.20323
-79266.8217518,6267979.3782
31756.1020338,-2511047.29722
-429.267065268,33978.578919
-64429.4687221,5094730.52473
-27290.6316623,2158014.12307
67213.1988054,-5314781.76734
71207.7909638,-5630650.14767
-57659.55061,4559406.01994
82842.2104435,-6550630.23361
-20586.2431119,1627871.30283
-18747.6176766,1482483.83516
-29487.6813859,2331743.6329
12178.7077206,-962984.419299
28460.3528629,-2250439.22728
-79856.2921786,6314591.16273
-67084.4782743,5304672.75006
35868.7606818,-2836251.66716
-17982.7915261,1422005.97214
25913.6361341,-2049060.14867
78167.7251493,-6180999.98346
3135.84584292,-247929.159183
95834.4693823,-7577980.11694
-34715.6020101,2745136.22834
63856.3146779,-5049339.51184
20991.9881811,-1659885.75843
-99349.0026369,7855957.74951
74426.6086723,-5885174.93915
-23602.0989567,1866347.0879
-19379.8462343,1532476.67613
99484.4992499,-7866602.57869
22588.1917986,-1786103.96328
-47398.9863612,3748062.16252
49521.9621689,-3915864.92155
-38719.6917276,3061755.61867
45539.8083974,-3600980.09422
-83915.1168326,6635538.66342
8368.84774309,-661723.551437
48235.222383,-3814117.25971
11266.338591,-890839.742743
36997.5438842,-2925509.0701
84514.9170805,-6682897.83822
6721.80842607,-531485.564483
82011.3841313,-6484933.4738
-58993.5906903,4664893.90525
53048.8720679,-4194751.7949
41404.4181008,-3273978.24191
58039.3550327,-4589369.24485
-31464.277659,2488041.00661
-23047.4202623,1822486.42482
-8318.11917765,657781.670854
1284.8856301,-101566.331314
-14971.7434972,1183910.3603
12923.711986,-1021894.88658
-30353.0922365,2400175.13051
73850.8085607,-5839644.12113
90791.9884992,-7179250.98359
39826.083533,-3149173.01429
40103.1470492,-3171081.53477
-71766.86841,5674928.06765
34051.7234057,-2692571.26158
43297.064743,-3423637.38249
-43802.2913717,3463657.10293
-43716.0741632,3456839.56338
72912.7964641,-5765471.7526
-60346.5012909,4771873.95807
75032.7671895,-5933106.31774
-89684.9041444,7091778.82531
-48441.5143475,3830499.02052
-94197.2350634,7448586.8804
45471.561186,-3595583.51422
-36255.4483515,2866898.03795
-60668.2427581,4797315.34286
-21164.1577154,1673569.32218
69314.7417975,-5480959.17789
-37517.5606415,2966698.30516
55929.2913731,-4422518.07104
99294.8901241,-7851609.42667
-21285.6453643,1683175.83654
-49957.7189083,3950391.37996
88796.8498377,-7021487.38907
-20893.6408925,1652178.47493
21418.6178595,-1693621.07362
25568.5518197,-2021772.95159
21627.8545929,-1710166.25908
-97588.3289211,7716734.23611
-46381.1249321,3667575.78788
-93945.6833557,7428695.68066
84285.1213694,-6664726.97216
9879.84260534,-781203.959174
7721.29871305,-610519.259436
17509.3872295,-1384502.57079
-62674.0006811,4955918.64485
-91556.0094203,7239734.6039
-43930.8088704,3473819.49562
89064.6466238,-7042663.15213
23190.9579692,-1833767.09545
-99082.7909156,7834907.32386
24811.72337,-1961927.49876
47329.8087286,-3742522.58041
13146.310568,-1039496.64686
20527.8766993,-1623186.60712
-1366.50398026,108089.650735
48645.872489,-3846589.00619
56648.6182919,-4479398.12781
65168.1991676,-5153075.46598
75719.9634217,-5987445.6726
-40373.5826313,3192535.38799
80609.6328483,-6374091.39284
67059.3674129,-5302617.70381
36660.5746437,-2898863.56438
85781.6353121,-6783062.31567
-91761.2446319,7255963.37302
62256.27363,-4922817.86602
36184.9154952,-2861251.29286
-90954.0255265,7192133.32949
58258.4915333,-4606697.2445
-34777.0309694,2749993.66187
25643.8633887,-2027728.1386
-89131.5965539,7048026.58091
82521.7160834,-6525287.46258
-81167.3915341,6418265.03317
-54777.480738,4331509.22688
-80951.179366,6401168.27218
87044.9144445,-6882954.84979
66769.3578075,-5279685.48427
66846.0947519,-5285753.38141
25828.4044777,-2042320.54067
-72736.895346,5751631.97759
50524.8324876,-3995165.88913
44804.1848036,-3542811.39416
-59293.6415855,4688620.12973
-63029.5464366,4984033.06993
42106.4000625,-3329486.76354
72030.4439579,-5695700.61052
-27814.1684584,2199412.27168
88407.025285,-6990662.40239
-85899.6185597,6792461.15299
51952.0025052,-4108017.9311
-91042.0771095,7199095.92036
60043.8429075,-4747872.11907
79051.24303,-6250863.27636
29853.5147936,-2360602.11379
6020.36659356,-476019.753019
-79278.5901135,6268909.94964
-30324.9916344,2397953.1035
48155.7759688,-3807835.11396
-47962.556569,3792625.91313
40514.4180056,-3203602.37438
48808.585126,-3859455.34525
61437.9442069,-4858109.28522
19322.7963562,-1527896.08407
1597.48478454,-126284.796853
58496.2650616,-4625498.94848
-28474.665025,2251640.37719
36751.8471963,-2906080.8502
-78601.7796536,6215391.83933
-54285.3810486,4292596.93604
-52137.8058646,4122779.57593
4401.55246023,-348013.64424
95123.8408741,-7521787.87828
27931.3463331,-2208608.56494
38728.7256588,-3062400.53775
-13082.4416464,1034515.70575
-3126.36621536,247248.997114
27316.955026,-2160026.18673
29502.3055367,-2332830.59301
53516.4377108,-4231724.08054
-54449.2124852,4305551.74305
-59053.8278766,4669657.10051
-76959.6674096,6085543.45575
11445.081218,-904973.637229
70775.8899491,-5596498.00683
24884.1030928,-1967650.85296
-66713.9040746,5275369.9658
14651.1387679,-1158489.43193
-61171.1271087,4837080.41999
47693.1743006,-3771255.34965
74561.4164935,-5895834.7328
23259.053813,-1839151.70621
-48262.9487335,3816379.12315
284.490988993,-22461.1254636
22386.7010494,-1770171.28378
-46603.0059496,3685120.80746
-83642.3702208,6613971.49784
-63638.3468553,5032173.35424
61131.2155433,-4833855.02287
-88867.6044466,7027151.66901
70483.4961081,-5573377.25625
-84076.8594527,6648328.29936
-92103.3900848,7283018.18257
-57899.5195959,4578381.32752
-74379.3073932,5881504.06781
-63889.3599643,5052021.96482
18566.7104495,-1468109.34709
55400.2546749,-4380685.02316
-69310.4660202,5480690.50508
-84669.4701478,6695188.39747
22326.5141429,-1765412.06434
86058.5926633,-6804962.44126
83827.6485281,-6628552.76471
60084.6360429,-4751097.79546
-57732.491793,4565173.77104
43681.2080329,-3454013.12899
-41638.183697,3292532.45266
-42155.5535729,3333442.95822
94817.1573763,-7497537.18738
56238.8480241,-4446995.95365
-1628.50846444,128807.393317
-49570.2017303,3919748.84662
-17523.0084465,1385649.0849
-20475.8452951,1619141.70586
-11862.8763648,938079.800673
-56908.8523077,4500045.30238
16116.2030959,-1274337.92861
-15862.7779061,1254368.01514
73570.4932503,-5817478.46827
13098.0976299,-1035684.25699
-74227.7842344,5869522.52555
-71488.4774011,5652914.57701
68397.4215972,-5408423.00038
-20079.0869587,1587768.43717
50582.025993,-3999688.40837
-70951.1818471,5610428.46838
9159.04205767,-724207.376668
-22133.1972904,1750195.15754
-51277.5457225,4054755.36546
-71992.7376207,5692788.44962
69235.2627169,-5474674.44908
-98544.1125241,7792311.86873
-74089.5902623,5858594.9754
-27011.6234914,2135951.83096
-52838.5876624,4178193.19582
31101.9573608,-2459321.46135
-50629.2832759,4003494.66076
-77948.0087395,6163695.55807
67813.6855101,-5362264.65303
-52959.2935517,4187737.89331
47557.0646264,-3760492.61327
47788.3979995,-3778785.06841
-95327.1257886,7537931.85961
-48415.3329466,3828428.75242
-76335.5142439,6036189.16832
6891.5231623,-544905.587536
-77330.2106725,6114843.79372
-1262.5755017,99871.6102212
-91462.0469576,7232304.61613
11575.2511511,-915266.694523
19168.777472,-1515717.19482
83270.8015914,-6584520.65003
-43160.3860642,3412899.08264
46190.3928532,-3652424.40948
-40393.2198885,3194088.18446
-10752.7409087,850296.949614
-37332.9733078,2952102.24634
78816.7296109,-6232319.36225
-44575.3589109,3524786.64552
-35012.8096847,2768637.62801
25104.7028034,-1985094.55448
47197.2596866,-3732041.39745
84533.4732633,-6684365.14982
10492.8832192,-829679.532675
20018.2278628,-1582886.63502
52897.6914271,-4182797.33691
62608.6688126,-4950683.16269
43013.8735366,-3401244.32103
-49979.5779755,3952119.86384
-79969.6603802,6323555.6399
-2364.91047516,187037.645913
44853.4816326,-3546709.49162
28914.3156758,-2286335.88275
-81781.7240038,6466842.75887
98317.9101262,-7774355.71032
68852.3684863,-5444397.47069
-94688.385795,7487424.13335
57303.2846029,-4531165.21169
16457.4515875,-1301321.81183
-7734.64393987,611643.949901
-16141.2804108,1276390.32221
-87153.4874667,6891609.58294
91222.2974907,-7213277.23678
30684.8063103,-2426335.65918
-81550.4096008,6448551.80378
-30573.864602,2417632.48454
7497.74665488,-592842.103988
-24604.6117782,1945619.78675
-74254.0560123,5871599.94011
61764.1688514,-4883905.17275
32786.5516443,-2592529.06972
-34373.0271971,2718047.46758
18338.5448675,-1450067.38186
92447.45973,-7310155.71569
-36037.716415,2849681.1028
47633.5439319,-3766540.13787
36008.8848999,-2847331.84958
-80647.9674973,6377192.09688
-31269.7847532,2472661.67458
-51992.6976671,4111305.29033
5230.95940687,-413598.169139
77641.179808,-6139363.93714
21439.8541649,-1695300.31323
11446.3530495,-905074.206038
-78686.5435447,6222094.45925
-25205.367168,1993123.91845
83032.7809084,-6565699.40255
2898.78146748,-229183.530759
-94610.6566601,7481277.77974
29166.1523402,-2306249.61515
-88466.693969,6995450.0739
-67870.0721763,5366792.80227
41455.0603186,-3277982.72463
49111.2566797,-3883388.79569
-5993.53391656,473967.415918
17076.8305824,-1350298.58647
54108.4151624,-4278534.10555
32095.8870448,-2537915.45718
-91960.2689749,7271701.02392
44504.0568592,-3519079.07709
-82425.0274338,6517711.3343
-81934.7864037,6478946.01508
-52322.9469562,4137419.42262
-32567.8839173,2575307.56787
-12480.804497,986941.849799
17713.657566,-1400655.04337
-47678.4339373,3770159.20016
-39745.9277035,3142904.20222
-1076.84809142,85185.400981
29478.7220394,-2330965.75155
-9173.90678714,725452.220286
23029.983936,-1821038.23476
80697.1083443,-6381008.43022
88839.8985982,-7024891.42676
-10016.2048728,792056.099109
60953.677871,-4819816.40897
-2806.36816043,221945.470917
46895.1728896,-3708154.18607
-73856.3215056,5840149.48173
-12809.2762317,1012915.42374
-69853.0701489,5523596.38395
-10606.5648013,838738.220102
13708.5311167,-1083953.67452
98425.7104646,-7782879.91428
30403.4965169,-2404091.36858
61067.8658173,-4828845.70664
36304.8998798,-2870738.9381
7399.07854382,-585040.021774
99277.2857442,-7850217.37793
-46924.5305331,3710545.04237
78849.7495445,-6234930.38048
-86757.935307,6860331.69146
93799.3412717,-7417054.39672
59858.9587504,-4733252.58923
8790.57224107,-695070.99439
50861.5714396,-4021793.18502
-42617.7233582,3369988.57183
50920.8853673,-4026483.37453
11065.0078853,-874919.71852
52469.7913362,-4148961.56512
-80764.501939,6386406.94132
-88537.5774236,7001055.11219
85480.8943329,-6759281.52348
43155.1277659,-3412413.85796
44368.3444412,-3508347.75334
-70081.0818759,5541626.18326
56765.992388,-4488679.36709
-5546.11874449,438588.508602
-53163.6179967,4203894.64447
63810.861792,-5045745.37034
-92920.5492185,7347634.2239
-70796.0743184,5598163.49565
-47993.075363,3795039.15625
56373.9235379,-4457676.91483
14306.4090842,-1131230.27693
57504.0081724,-4547037.22722
10023.7076614,-792579.944616
29895.731334,-2363940.34451
-41301.1528456,3265882.07511
9631.36956368,-761556.201878
-60953.9110261,4819904.27548
61818.6222277,-4888211.01904
-40161.0822142,3175732.13001
46661.265372,-3689658.18303
-81861.170562,6473124.91602
-10509.4355927,831057.825055
22321.1088199,-1764984.64383
-70124.4106169,5545052.36012
68512.7024019,-5417538.71473
-61898.7967522,4894620.16938
35386.1771283,-2798091.85524
-98805.2882689,7812964.07958
-56116.9663832,4437427.71479
-97287.4901838,7692945.7138
29862.3585548,-2361301.42536
-90438.8936414,7151399.7908
43473.5653947,-3437593.99502
-7484.02744777,591826.701405
-35173.3067683,2781328.7744
18038.7068611,-1426357.99133
-15184.9770605,1200771.59108
-5261.4932698,416082.033816
29676.3512282,-2346593.08201
-63882.7060754,5051495.81521
14594.8472121,-1154038.23345
-70334.9142656,5561697.72564
8691.73146281,-687255.25869
38386.2005711,-3035315.70896
-25547.9013,2020209.46239
89735.6325857,-7095720.69608
-79444.3692377,6282018.7681
47017.8536063,-3717855.04106
42884.3508588,-3391002.44481
88011.7899776,-6959409.56569
13444.4475339,-1063071.5293
-45794.7985768,3621212.61766
-32582.9888178,2576501.97278
-49034.2950836,3877372.56444
1278.08336867,-101028.449294
-8562.87778301,677135.712814
-61955.6535104,4899116.06068
32542.7808369,-2573253.13689
-10036.6440737,793672.308482
63339.1959046,-5008448.86196
-10066.7269135,796051.078961
-3406.36478943,269389.60436
-60413.4521983,4777168.03413
-50136.3405087,3964515.70439
98412.379117,-7781825.75129
83580.6172584,-6609019.01409
-50505.6205903,3993716.15756
77249.8030408,-6108416.21064
-61435.6105245,4857994.18162
-43021.0493222,3401881.1691
-91954.7298357,7271263.02203
77946.7761209,-6163528.65998
32314.8188079,-2555227.26742
47907.2951974,-3788186.74544
-9313.24980156,736470.629809
81320.5099133,-6430303.28589
-69548.8021345,5499536.69498
-58223.6834478,4604014.25995
-91564.4300183,7240400.45427
13926.8752864,-1101219.0214
-58598.174088,4633626.73283
-74144.9396591,5862971.6736
-4164.27605125,329320.679477
-40876.7470669,3232322.61256
-7983.95393915,631357.888784
2753.73471402,-217714.103776
-18306.3197124,1447588.63994
42428.879067,-3354986.46835
-33582.5112921,2655538.21292
86677.1785663,-6853876.50295
9550.80985518,-755186.023488
82716.7964086,-6540713.24421
-53458.1154653,4227181.7373
-61049.3169688,4827448.40499
-54312.9201563,4294774.56344
42374.118732,-3350656.34962
88837.4487475,-7024697.70726
-573.687268128,45398.4620399
24389.6319336,-1928551.04052
-39090.160531,3091050.06883
60344.8337769,-4771672.67107
72652.695078,-5744904.49559
85293.9470252,-6744498.85207
61817.4260848,-4888116.43523
-79729.0034444,6304525.93337
-86799.7284793,6863636.44478
25164.5351085,-1989825.73417
-24970.9960906,1974591.25987
-37318.0941891,2950925.69491
51589.9982006,-4079392.80272
14001.1272865,-1107090.42405
-89157.8910801,7050105.79427
-79419.9236308,6280085.75618
60652.8809202,-4796031.19088
8637.20623168,-682943.730564
-27404.3371785,2167005.27305
36769.1574223,-2907449.63901
62287.9505592,-4925322.68752
38997.3190373,-3083639.29056
-77126.7712624,6098757.0258
70273.9101991,-5556804.46008
-45358.9199566,3586745.95165
-25636.1351836,2027186.46851
-75170.2828131,5944049.65816
-79988.2285089,6325023.89611
92494.8223001,-7313900.86356
30761.9716306,-2432437.42972
2179.07361533,-172273.352058
-62148.0898428,4914332.77123
-41358.0838649,3270383.83853
80273.4732753,-6347509.91077
-36035.3258317,2849492.06982
-9252.7929146,731690.061929
-46644.5650491,3688407.05169
-59775.617144,4726731.86505
22201.0878796,-1755494.10799
-54630.3381917,4319874.07717
-14488.2412288,1145677.90193
26886.0582125,-2125953.4521
-10869.0700497,859495.56011
54738.5804906,-4328363.79872
-39557.1752591,3127978.79144
84955.0874301,-6717703.86845
41714.8872843,-3298528.28212
4217.78892343,-333482.726331
69914.4105763,-5528377.38691
19975.0254114,-1579470.44438
80693.0965723,-6380691.20336
-67305.3769894,5322140.09506
-81812.6338922,6469286.92739
41288.3594004,-3264801.01623
95269.1201756,-7533275.69376
10787.2819323,-852958.816517
81237.4517298,-6423735.54308
-68616.1971902,5425791.89162
99062.4146671,-7833226.66239
-30108.8725112,2380863.69995
-27317.4342954,2160133.51448
15061.8258974,-1190964.10601
469.533597996,-37093.1847279
-25461.4403694,2013372.65077
5855.3871295,-462974.166878
67280.3957415,-5320095.29786
-9432.9488313,745935.710886
-84512.6112462,6682784.93668
-64524.7927947,5102268.18045
54596.7985622,-4317152.53451
4948.10114768,-391231.435152
92511.0472523,-7315183.83543
-41734.2566075,3300129.32198
-72842.5359139,5759985.39986
-33174.8994635,2623306.71518
-10815.6596209,855272.183864
-66184.930013,5233541.87085
-18825.9099715,1488674.72009
94262.4733844,-7453676.1054
-10778.180262,852308.54104
70377.3259859,-5564981.96001
39947.4197876,-3158767.55728
81382.4070743,-6435197.742
-88873.7309618,7027636.11707
99644.410928,-7879247.43472
-31299.0408964,2474975.07484
2788.42742654,-220457.395326
-30626.9382069,2421829.22678
97621.1669058,-7719261.43691
-61078.75986,4829776.57217
90165.6448542,-7129723.4862
-86706.838992,6856291.30145
-34996.7498997,2767367.71657
-64443.2177818,5095817.71788
75950.0873794,-6005642.49444
-54134.6424751,4280677.43408
50266.4926876,-3974737.92778
-31498.0748644,2490713.48683
-92184.102679,7289400.45024
-17876.4011183,1413593.25703
-18921.7713634,1496254.86379
-81861.1904606,6473126.48949
-23435.6475681,1853185.1108
35346.8020658,-2794978.31155
-64374.5951119,5090391.44888
47480.4644578,-3754435.53153
89582.1959628,-7083587.84856
18242.502027,-1442472.89028
-62946.0234485,4977428.57317
-19957.46593,1578151.37595
95858.485509,-7579879.16814
91346.7421398,-7223117.57296
79050.999849,-6250844.04706
-88581.9479893,7004563.67031
50175.7752336,-3967564.53582
92088.1562226,-7281744.15015
-53510.6686033,4231337.32413
-75900.1023665,6001759.40953
2785.58566222,-220232.685654
11076.186457,-875803.652897
65586.3259665,-5186138.42447
-10975.5762689,867917.432885
40549.1545324,-3206349.1305
-62362.9311782,4931321.13498
66065.8799806,-5224058.67859
68493.4738304,-5416018.23467
-11122.9408832,879570.142401
86111.5130814,-6809147.0704
31803.3643031,-2514784.5139
-17530.8560488,1386269.6262
82540.1853011,-6526747.8975
75323.3067086,-5956080.43967
-87196.69841,6895026.44508
-51686.2171683,4087070.65137
-29481.5831229,2331261.41886
-96038.7563943,7594203.33812
41203.4476277,-3258086.70271
12236.10563,-967523.101588
-30168.0398067,2385542.29467
-33536.3200772,2651885.68878
61792.2528584,-4886125.88753
33435.647414,-2643855.66861
52093.9274523,-4119240.50436
65836.1684842,-5205894.47172
52518.7180702,-4152830.39769
84633.4453353,-6692270.34144
-89323.4501469,7063197.21191
55129.6154181,-4359284.49457
-50582.7948594,3999818.63571
-23120.508818,1828265.82927
91653.1743562,-7247348.39404
53422.6912186,-4224311.17042
-41362.5508774,3270737.06308
-73692.4500228,5827191.5081
-68273.5321048,5398695.99265
-77871.984586,6157684.02416
7626.92633231,-603056.857801
29971.3937278,-2369923.27263
-13355.4212182,1056101.2924
82816.4825394,-6548595.82532
70916.2167114,-5607594.20524
-53973.4123681,4267928.32459
37400.084609,-2957339.57537
93187.606939,-7368682.1161
7643.5614452,-604372.262718
-89229.1432901,7055739.99152
-87780.5239806,6941191.86824
-62546.9023493,4945868.47137
49800.0079339,-3937851.11236
-14300.7952812,1130855.80106
3036.14611468,-240045.502872
-79454.993013,6282858.83251
27972.4596218,-2211859.55714
-93332.7404407,7380227.83261
63190.6092523,-4996699.52102
-24365.7082033,1926728.72547
-39932.5619313,3157662.11716
3896.78113478,-308099.356451
6129.1545989,-484622.055753
84832.1304644,-6707981.16934
27082.4322835,-2141481.53539
-45652.9633604,3609997.13976
-7233.48591936,572015.380587
51890.8238339,-4103180.28884
59980.2057308,-4742840.07296
-9646.98326154,762860.269423
34073.5325011,-2694295.794
-77222.0266958,6106289.25394
7395.47197162,-584754.835684
-84615.6888929,6690935.69852
-32855.8746578,2598080.14769
26646.8707794,-2107039.94501
82424.4832583,-6517598.87417
-471.733876319,37336.5995361
-73366.6884901,5801432.24066
30895.4261337,-2442990.21109
-71453.0644774,5650114.33548
67576.3210117,-5343495.29268
-95239.7374682,7531021.71556
23217.5161694,-1835867.15858
74061.7815126,-5856326.59633
80699.2010135,-6381173.90594
-31256.1457419,2471583.18339
57102.0317352,-4515251.34243
49577.6386506,-3920267.48366
69364.5583307,-5484898.37045
94538.7018317,-7475518.59364
-90273.9632868,7138358.08794
-26212.8180668,2072787.09081
7328.12362625,-579429.332622
42227.9071721,-3339094.81672
-40905.2253668,3234574.50565
96506.987253,-7631158.79505
3651.74352943,-288723.252846
-41684.4791169,3296193.21669
-18475.3467892,1460954.28701
6849.72319596,-541600.296997
-84071.3311678,6647891.15576
-64676.3738851,5114254.30359
29903.2535492,-2364535.15615
-35182.6691755,2782069.09739
-64790.3422271,5123266.23626
70144.0405432,-5546535.14691
53224.5684654,-4208644.81183
-32521.9731388,2571677.21898
65751.2510552,-5199179.71094
-28611.4759532,2262458.56452
-66975.3625914,5296044.53656
74765.7483921,-5911992.07335
68354.6599077,-5405041.66254
17534.3756178,-1386478.5026
-3152.62689556,249325.53414
-26843.1618029,2122630.8914
87844.2096496,-6946158.31884
43439.7330666,-3434918.73751
11783.5422973,-931737.108617
77638.104686,-6139120.77494
44954.9019457,-3554729.20146
56664.1159635,-4480623.5907
28559.1854686,-2258254.31674
-86308.636773,6824803.85919
-17622.8758685,1393546.00142
54973.6123766,-4346948.71007
21491.4205539,-1699377.87388
-12200.9278812,964810.886275
90573.7979072,-7161997.78072
-13298.9025438,1051632.13475
-32544.8304503,2573484.63803
-85526.9583491,6762993.4195
-8617.34096121,681442.334166
-81409.9331823,6437443.77146
-68052.2250402,5381196.35783
21679.2591324,-1714231.02164
-90321.3950917,7142108.71048
92678.3894,-7328416.24842
24574.6792939,-1943183.47549
-46001.2132918,3637534.65484
66161.3397694,-5231607.06593
-48165.2470584,3808653.46089
16704.0024841,-1320817.57743
56336.4760353,-4454715.79102
13526.8483961,-1069587.29507
-10831.9792914,856562.64549
-31387.2824717,2481952.68917
55347.2663229,-4376495.02222
-53899.0304355,4262046.64766
-21783.7549407,1722563.35318
-61747.2753317,4882638.76458
-30892.8200733,2442853.56947
-83319.1395816,6588412.35827
-79145.3394467,6258373.28641
-28258.693893,2234562.67589
-84506.2837972,6682284.59998
50505.805813,-3993661.37386
43793.4749276,-3462890.52142
88053.877568,-6962737.59981
-74687.566602,5905879.35648
-34426.2939604,2722259.48363
-80744.8733763,6384854.83236
-21480.1427553,1698555.52323
-47375.7574502,3746225.35962
45473.7643531,-3595757.72746
50321.7673783,-3979108.71867
38850.8182226,-3072054.88513
-19586.4439561,1548813.18439
71916.5511647,-5686694.6518
44568.5680856,-3524180.2378
-38571.5079415,3050038.13397
-74923.0459834,5924499.65309
44630.9356543,-3529111.89093
-20436.5414299,1616033.79203
-93375.1808874,7383583.76849
-65345.7890876,5167187.64131
55892.2352113,-4419587.8921
-80607.0727269,6373958.38381
59330.9191251,-4691498.3839
-6243.27147901,493715.163931
-13213.0712984,1044845.11485
24490.936182,-1936561.57265
-92006.1922196,7275332.35857
-89733.3712885,7095611.31626
25894.4742856,-2047544.94466
57607.7010711,-4555236.63949
73561.7619072,-5816788.04605
-65142.4296705,5151107.19876
57190.8828202,-4522277.15313
73721.6365739,-5829429.97544
82570.0822488,-6529111.96874
-3138.05185339,248173.027255
38628.0110515,-3054436.63088
-73864.9270298,5840829.95495
91674.1864361,-7249009.90325
46234.5513155,-3655916.19572
5668.17474696,-448170.534941
-92941.2816051,7349273.61664
-78839.7492302,6234209.04563
82860.1203593,-6552046.44229
-91151.0687991,7207714.32922
95012.8553855,-7513011.81176
63408.7240221,-5013946.72832
-18642.3239015,1474157.83518
31062.815634,-2456226.36844
-86751.1105533,6859792.03089
-42752.3358083,3380632.91671
13745.1213035,-1086847.00695
-39363.2453597,3112643.97857
-86346.6783898,6827811.962
-27904.7194356,2206572.49965
691.118249248,-54614.769441
-53123.3572414,4200711.06551
-20845.4262771,1648365.95244
-2575.92950266,203723.764493
5223.64804988,-413020.030896
-50347.2783596,3981195.40401
87135.3151661,-6890103.19644
15620.3978757,-1235132.62662
-5455.03230579,431385.939548
2854.61811514,-225691.357837
24836.2888943,-1963869.99303
-81604.1089662,6452798.02739
-92926.1710069,7348078.7612
-9231.76049206,730026.944149
-23095.368266,1826277.86526
39819.3561456,-3148641.05286
21767.1710735,-1721182.57046
-3177.88711656,251322.960855
-9285.93052573,734310.385391
37788.0039584,-2988013.91001
62581.6100647,-4948543.51925
81473.8207025,-6442426.18323
-70007.5795668,5535814.06167
34713.3176122,-2744886.16186
13780.1456752,-1089616.52412
124.123791369,-9780.24967869
62286.9050146,-4925240.01212
-35396.5881544,2798984.52672
-32708.7489348,2586446.32827
-40445.4001731,3198214.28828
97828.9842688,-7735694.38707
-41034.4208547,3244790.50966
40490.8740191,-3201740.65719
-37219.6733207,2943143.16316
10475.2777885,-828287.400849
-25807.7809755,2040759.18786
-39669.5874113,3136867.66996
70813.0628111,-5599437.41373
98985.8151225,-7827169.63
-31845.1042025,2518154.48471
36136.852393,-2857450.75112
49179.5722966,-3888790.78478
15228.3688527,-1204133.32366
6046.39396928,-478077.841727
42735.9103459,-3379264.6597
-48343.554129,3822752.9142
93673.1043538,-7407072.33867
-14304.7771605,1131170.66419
-6743.19682986,533246.261124
92090.510812,-7281930.33695
74789.2654337,-5913851.65991
14163.1931696,-1119905.62169
74020.8050411,-5853086.42282
3949.73115224,-312286.326132
87238.4896446,-6898261.61516
18207.1656575,-1439678.7022
-6051.07329807,478517.284971
-30574.2061645,2417659.49325
-23641.6829894,1869477.15571
-4707.03109016,372238.491423
-44449.6499467,3514846.33488
47574.1276666,-3761841.85611
32073.1428928,-2536116.9861
-31158.3580569,2463850.71999
-98660.4310134,7801509.63695
-52923.5608729,4184912.36747
-34024.8275992,2690513.93258
60541.5570731,-4787228.369
59598.3454105,-4712644.84999
74642.11625,-5902215.98535
97165.561701,-7683234.91094
31630.4499332,-2501111.48301
1952.55009996,-154361.231604
-64423.7154044,5094275.58689
47690.5118259,-3771044.81712
78033.6312999,-6170396.64641
-99819.5773079,7893167.97105
-93755.2111761,7413634.28354
10835.3587098,-856760.439617
-6929.14040125,547949.563088
-8695.43616418,687617.634246
64972.115767,-5137570.36716
-58879.5082979,4655872.95415
51724.7465679,-4090047.89511
-30876.2584313,2441543.97419
24810.7761284,-1961852.59658
-9889.49443081,782036.597622
8890.39268641,-702964.196285
1905.64743459,-150652.450243
74765.9619344,-5912008.959
90800.8093562,-7179948.48404
17615.3859753,-1392884.31561
53415.6387234,-4223753.50142
43344.3943886,-3427379.92689
473.972099541,-37444.1547991
-85554.1048153,6765139.99917
57581.5948498,-4553172.31615
91656.2269689,-7247589.77634
-37716.9648143,2982465.99072
-68987.0201699,5455114.34791
25312.6867594,-2001540.67781
44334.1718285,-3505645.58817
-2189.76983997,173188.575325
41614.170765,-3290564.22407
-24873.1850858,1966856.95247
48323.0910706,-3821065.38832
68347.5391657,-5404478.59699
28652.2116805,-2265610.27143
92687.8796238,-7329166.67838
-50588.9982065,4000309.15918
